PC Latitude,PC Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
60.15571203031187,24.932507940813203,Living Room Bar & Terrace,60.159715724591024,24.921967758590284,Lounge
60.15571203031187,24.932507940813203,Lönkka,60.165913388773205,24.936991913743626,Modern European Restaurant
60.15571203031187,24.932507940813203,John's Coffee Shop,60.163194,24.941009,Coffee Shop
60.15571203031187,24.932507940813203,Na'am Kitchen,60.1631105362734,24.941186889739537,Middle Eastern Restaurant
60.15571203031187,24.932507940813203,Huutokonttorin Kanttiini,60.15998991354004,24.92110701545937,Bar
60.15571203031187,24.932507940813203,Ohrana Krouvi Panimo,60.16370774821125,24.946040529589663,Brewery
60.15571203031187,24.932507940813203,Bar Bronco 3,60.164689,24.932579999999998,Beer Bar
60.15571203031187,24.932507940813203,Petiscaria,60.162915042766606,24.92947193807052,Portuguese Restaurant
60.15571203031187,24.932507940813203,Malaga Bar,60.15754474004724,24.913423605194826,Bar
60.15571203031187,24.932507940813203,Levain Bakery Eatery,60.15943668914067,24.936966399711928,Bakery
60.15571203031187,24.932507940813203,Spun Coffee & Goods,60.16419870000001,24.939578399999963,Café
60.15571203031187,24.932507940813203,Skøgul,60.15889210820279,24.915632547644922,Scandinavian Restaurant
60.15571203031187,24.932507940813203,Ora,60.157582999999995,24.942954,Scandinavian Restaurant
60.15571203031187,24.932507940813203,Fabrik,60.1578724228329,24.93533927393889,Bistro
60.15571203031187,24.932507940813203,Espresso House,60.16262232719826,24.939628891616785,Coffee Shop
60.15571203031187,24.932507940813203,Krog 16,60.15695064282542,24.92998218140378,Scandinavian Restaurant
60.15571203031187,24.932507940813203,La Bottega 13,60.15819499999999,24.94523,Italian Restaurant
60.15571203031187,24.932507940813203,Pontus,60.15879207574161,24.946281948598127,Restaurant
60.15571203031187,24.932507940813203,Bacco,60.16499852281478,24.93465792412412,Italian Restaurant
60.15571203031187,24.932507940813203,BB.Badger&Co,60.163433,24.946419,Bar
60.15571203031187,24.932507940813203,Maannos,60.158046999999996,24.93349,Scandinavian Restaurant
60.15571203031187,24.932507940813203,Green Hippo Café,60.16161999999999,24.940082999999998,Café
60.16676312980735,24.969305270880994,Eurohostel,60.165761930291794,24.96966433280283,Hostel
60.16676312980735,24.969305270880994,Hotel Katajanokka,60.16670975989921,24.9693696435471,Hotel
60.16676312980735,24.969305270880994,Makasiini Bar,60.1657575153088,24.96441042116981,Cocktail Bar
60.16676312980735,24.969305270880994,Ravintola Sipuli,60.168881452879184,24.95876264242884,Theme Restaurant
60.16676312980735,24.969305270880994,Makasiini,60.16614851298739,24.96443695023921,Restaurant
60.16676312980735,24.969305270880994,Ravintola Wellamo,60.168380000000006,24.96845,Scandinavian Restaurant
60.16676312980735,24.969305270880994,Bellevue,60.16852480267477,24.962242077821113,Russian Restaurant
60.16676312980735,24.969305270880994,Kuurna,60.170128000000005,24.958564000000003,Scandinavian Restaurant
60.16676312980735,24.969305270880994,Ravintola Nokka,60.169143999999996,24.961199,Restaurant
60.16676312980735,24.969305270880994,Kino K-13,60.1655332881329,24.965750227279177,Auditorium
60.16676312980735,24.969305270880994,Scandic Grand Marina,60.16581446131223,24.964366049981127,Hotel
60.16676312980735,24.969305270880994,Katajanokan Kasino,60.16924640215602,24.965352139317325,Restaurant
60.16676312980735,24.969305270880994,Grecia,60.166718,24.961456,Greek Restaurant
60.16676312980735,24.969305270880994,Pivnice Poseidon,60.167459095142796,24.96295317007021,Pub
60.16676312980735,24.969305270880994,Teatteriravintola Kaksi Kanaa,60.16626292785238,24.96441676964519,Piano Bar
60.16676312980735,24.969305270880994,Mount Everest Nokka,60.167866599999996,24.9663629,Himalayan Restaurant
60.16676312980735,24.969305270880994,Restaurant NJK,60.161257392142716,24.963921158532358,Restaurant
60.16676312980735,24.969305270880994,Marina Cafe,60.16908275517228,24.963403194789766,Café
60.16676312980735,24.969305270880994,Lightship Relandersgrund,60.16938420122521,24.95887865931674,Boat or Ferry
60.16676312980735,24.969305270880994,Alepa,60.167716607844106,24.975061324178554,Grocery Store
60.16676312980735,24.969305270880994,Café Terminus,60.16380065838286,24.96849124654436,Café
60.16676312980735,24.969305270880994,S/S Hyöky,60.16749665859389,24.95696783065796,Boat or Ferry
60.16676312980735,24.969305270880994,Scandic Grand Marina Bar,60.165815,24.96455,Hotel Bar
60.16676312980735,24.969305270880994,Katajanokanranta,60.16564675171645,24.973384974740924,Park
60.16676312980735,24.969305270880994,Ravintola Katajanmarja,60.16571777872936,24.969599653814047,Bar
60.16676312980735,24.969305270880994,Katajanokan liikuntahalli,60.16656540609424,24.971318550683357,Gym / Fitness Center
60.16676312980735,24.969305270880994,Tervasaaren koira-aitaus,60.1731112748263,24.967924664837465,Dog Run
60.16676312980735,24.969305270880994,Hellsten Hotel Apartments,60.16732128892844,24.965275982516122,Hotel
60.16676312980735,24.969305270880994,Merisotilaantori,60.167754248291864,24.97519519555784,Plaza
60.16676312980735,24.969305270880994,Ravintola Sipuli Talvipuutarha,60.16902934502305,24.959859901828533,Food
60.16676312980735,24.969305270880994,Tove Janssonin puisto,60.167917527350006,24.96188843534212,Park
60.16676312980735,24.969305270880994,Key West,60.16611302,24.963348,Bar
60.16676312980735,24.969305270880994,Johan & Nyström,60.169025,24.960081,Café
60.16676312980735,24.969305270880994,Pub Vapaasatama,60.167624383117065,24.974718187780372,Bar
60.16676312980735,24.969305270880994,Katajanokan Pizzapalvelu,60.16785301814287,24.97541072559755,Pizza Place
60.16676312980735,24.969305270880994,Jäänmurtaja Urho,60.169336800849216,24.97280722336702,Boat or Ferry
60.16676312980735,24.969305270880994,HSL 0421 Merisotilaantori,60.16735846854599,24.974265702406345,Tram Station
60.16676312980735,24.969305270880994,Signora Delizia,60.167638000000004,24.962284,Gourmet Shop
60.16676312980735,24.969305270880994,HSL 0417 Merisotilaantori,60.1676,24.97551,Tram Station
60.16676312980735,24.969305270880994,Katajanokan lippakioski,60.16773236082019,24.962301855178033,Café
60.16676312980735,24.969305270880994,Alepan mäki,60.16776288768313,24.974379899106204,Mountain
60.16676312980735,24.969305270880994,Scandic Grand Marina Restaurant,60.165502508394674,24.96476096073841,Scandinavian Restaurant
60.16676312980735,24.969305270880994,Allas Café,60.166970654543285,24.95864349531896,Coffee Shop
60.16676312980735,24.969305270880994,Bastion Deli,60.16642879283278,24.966072998466768,Café
60.16676312980735,24.969305270880994,Red Rose Cafe,60.163616439433184,24.967398143099047,Café
60.16676312980735,24.969305270880994,Bistro Bella Viking Xpres,60.162981046577436,24.970828096398105,Bistro
60.16676312980735,24.969305270880994,Jäänmurtaja Voima,60.16925522560277,24.97162209287321,Boat or Ferry
60.16676312980735,24.969305270880994,Robert's Coffee,60.16367211811858,24.968451592294716,Coffee Shop
60.16676312980735,24.969305270880994,SkyWheel Helsinki,60.16683808573055,24.959377637147867,Theme Park Ride / Attraction
60.16676312980735,24.969305270880994,Allas Sea Pool,60.167112178045066,24.957966669324836,Pool
60.16676312980735,24.969305270880994,Linnankellari,60.16663807450444,24.96946105860411,Scandinavian Restaurant
60.16676312980735,24.969305270880994,SKÖNE,60.169054693342936,24.960504993796352,Bar
60.16676312980735,24.969305270880994,Holiday Bar,60.16871619588107,24.958641301292143,Bar
60.16676312980735,24.969305270880994,Le Petit Chaperon Rouge,60.169113321956885,24.95995571745518,Wine Bar
60.16676312980735,24.969305270880994,Avanto Bistro,60.165839,24.969526000000002,Bistro
60.16676312980735,24.969305270880994,Shelter,60.1693182742732,24.95901237674308,Modern European Restaurant
60.16676312980735,24.969305270880994,Rusty Bar,60.16921846130058,24.959046759520373,Cocktail Bar
60.16676312980735,24.969305270880994,Allas Roof Terrace,60.16696399459899,24.958092127797038,Lounge
60.16676312980735,24.969305270880994,Flytour Helsinki,60.167446999999996,24.958572,Multiplex
60.16676312980735,24.969305270880994,Flytour Café,60.16757965643211,24.958113205658933,Café
60.16676312980735,24.969305270880994,Muki & Keittiö by Löfbergs,60.169017000000004,24.963255,Coffee Shop
60.16676312980735,24.969305270880994,Wallis,60.169078320564566,24.960598084048176,Karaoke Bar
60.16676312980735,24.969305270880994,Neighbour Bistro,60.16698456268858,24.958074021206606,Scandinavian Restaurant
60.16676312980735,24.969305270880994,Goodio Café,60.169123803454134,24.95988555143962,Coffee Shop
60.16676312980735,24.969305270880994,Båtski Bar,60.164981000000004,24.968314000000003,Bar
60.17335013217763,24.953754689490804,Radisson Blu Plaza Hotel,60.172478587704745,24.945715963840485,Hotel
60.17335013217763,24.953754689490804,Fazer Café,60.16848131378249,24.947505663447085,Café
60.17335013217763,24.953754689490804,Café Strindberg,60.167690076134065,24.94624256936585,Café
60.17335013217763,24.953754689490804,Kappeli,60.16731619999999,24.9503221,Café
60.17335013217763,24.953754689490804,Café Engel,60.16930580409487,24.95169535189547,Café
60.17335013217763,24.953754689490804,Zinnkeller,60.17436251057897,24.958217961557736,German Restaurant
60.17335013217763,24.953754689490804,Espresso Edge,60.17408272009449,24.951474790262512,Coffee Shop
60.17335013217763,24.953754689490804,Café Esplanad,60.16775002876532,24.944576538563275,Café
60.17335013217763,24.953754689490804,Belge,60.169230000000006,24.94792,Belgian Restaurant
60.17335013217763,24.953754689490804,Suomen Kansallisteatteri,60.172509999999996,24.943739899999997,Theater
60.17335013217763,24.953754689490804,Kaisaniemen kasvitieteellinen puutarha (Kasvitieteellinen puutarha),60.17559316969197,24.94577971114357,Botanical Garden
60.17335013217763,24.953754689490804,Helsingin kaupunginmuseo / Helsinki City Museum (Helsingin kaupunginmuseo),60.16899599999999,24.954028,History Museum
60.17335013217763,24.953754689490804,Zucchini,60.16616033742283,24.949550935785922,Vegetarian / Vegan Restaurant
60.17335013217763,24.953754689490804,Kuurna,60.170128000000005,24.958564000000003,Scandinavian Restaurant
60.17335013217763,24.953754689490804,Ravintola Aino,60.16781488930171,24.95015554286834,Scandinavian Restaurant
60.17335013217763,24.953754689490804,Ravintola Nokka,60.169143999999996,24.961199,Restaurant
60.17335013217763,24.953754689490804,Teatteri Jurkka,60.17236025312978,24.954984093192586,Theater
60.17335013217763,24.953754689490804,Hakaniemen kauppahalli,60.17923843504766,24.951577844076034,Farmers Market
60.17335013217763,24.953754689490804,La Torrefazione,60.16890053536015,24.943817349875317,Coffee Shop
60.17335013217763,24.953754689490804,Korea House,60.17290977857206,24.95643607018312,Korean Restaurant
60.17335013217763,24.953754689490804,Kaisla,60.17187781340304,24.94737758064779,Beer Bar
60.17335013217763,24.953754689490804,Ravintola Olo,60.167792575434596,24.95507613693569,Molecular Gastronomy Restaurant
60.17335013217763,24.953754689490804,Marian Helmi,60.17232274411837,24.95346109633509,Bar
60.17335013217763,24.953754689490804,Time Bar,60.16950130633027,24.9442285093975,Beer Bar
60.17335013217763,24.953754689490804,Café Aalto,60.16782505897748,24.94353988650711,Café
60.17335013217763,24.953754689490804,Soppakeittiö,60.179026,24.951646,Soup Place
60.17335013217763,24.953754689490804,Ravintola Kolme Kruunua,60.17429739223164,24.95892503267257,Scandinavian Restaurant
60.17335013217763,24.953754689490804,Salutorget,60.167879966309116,24.951939483078593,Scandinavian Restaurant
60.17335013217763,24.953754689490804,Robert's Coffee,60.169206386455635,24.94161095188777,Coffee Shop
60.17335013217763,24.953754689490804,Kanniston Leipomo,60.16985146620694,24.94621310644736,Bakery
60.17335013217763,24.953754689490804,Star Café,60.174149328761175,24.954624468009033,Bar
60.17335013217763,24.953754689490804,Cafe Talo,60.1802705,24.950555800000004,Bar
60.17335013217763,24.953754689490804,Neuhaus Chocolatier,60.168631000000005,24.950854999999997,Chocolate Shop
60.17335013217763,24.953754689490804,Zen Sushi sushibaari,60.17416124064018,24.953058580106312,Sushi Restaurant
60.17335013217763,24.953754689490804,Kämp Bar,60.167815590663004,24.947221502381037,Hotel Bar
60.17335013217763,24.953754689490804,Senaatintori,60.16937710235125,24.95203277621385,Plaza
60.17335013217763,24.953754689490804,Kino Engel,60.168679146394425,24.95208806784441,Indie Movie Theater
60.17335013217763,24.953754689490804,Kellariteatteri,60.174109393341254,24.95201711751353,Theater
60.17335013217763,24.953754689490804,Aleksanteri II -patsas,60.169459527376716,24.952225621922285,Monument / Landmark
60.17335013217763,24.953754689490804,Isabella Cafe,60.17171155182744,24.94029853758836,Café
60.17335013217763,24.953754689490804,Qulma,60.17158999776495,24.956639065168037,Vegetarian / Vegan Restaurant
60.17335013217763,24.953754689490804,Tuomiokirkon portaat,60.16990877148634,24.951914561668424,Scenic Lookout
60.17335013217763,24.953754689490804,Bar Haven,60.16654471941995,24.9513536704468,Hotel Bar
60.17335013217763,24.953754689490804,Cafe Portaali,60.170379790180576,24.948381690496806,Café
60.17335013217763,24.953754689490804,M/S Flying Dutch,60.1767645714036,24.94953726093466,Beer Garden
60.17335013217763,24.953754689490804,Iittala,60.168319999999994,24.94985,Furniture / Home Store
60.17335013217763,24.953754689490804,Kahvisiskot,60.178626,24.951033,Café
60.17335013217763,24.953754689490804,Pompei,60.17432799845081,24.953046378741945,Italian Restaurant
60.17335013217763,24.953754689490804,Chjoko,60.17425580328007,24.958079621494,Dessert Shop
60.17335013217763,24.953754689490804,Raiku,60.18041774889348,24.951606135561576,Café
60.17335013217763,24.953754689490804,Wall St. Bar,60.16983943720106,24.94324279302148,Bar
60.17335013217763,24.953754689490804,M/S Maria,60.178042462114476,24.95272019146615,Boat or Ferry
60.17335013217763,24.953754689490804,Lightship Relandersgrund,60.16938420122521,24.95887865931674,Boat or Ferry
60.17335013217763,24.953754689490804,Hakaniemen torikahvila,60.17875903596011,24.95153379725609,Café
60.17335013217763,24.953754689490804,Svenska Klubben,60.174143632313346,24.959693229425568,Event Space
60.17335013217763,24.953754689490804,KirjaClub,60.17646743090921,24.95622243454716,Speakeasy
60.17335013217763,24.953754689490804,Teatteri Wine & Deli,60.167691056517285,24.94396700778245,Salad Place
60.17335013217763,24.953754689490804,Stone's,60.169167,24.942564,Gastropub
60.17335013217763,24.953754689490804,Kalaliike Marja Nätti,60.18005310779682,24.951707044032027,Fish Market
60.17335013217763,24.953754689490804,Kitty's Public House,60.16949539149373,24.94171679019928,Beer Bar
60.17335013217763,24.953754689490804,SpåraKOFF,60.17116846959888,24.944651126861572,Pub
60.17335013217763,24.953754689490804,Ravintola Viola,60.17582762829834,24.94653434001725,Food
60.17335013217763,24.953754689490804,Kämp Bar Terassi,60.16775369799589,24.947130011194787,Bar
60.17335013217763,24.953754689490804,Executive Lounge,60.17702916239706,24.951945580775803,Lounge
60.17335013217763,24.953754689490804,Brasserie Kämp,60.167756820832025,24.947358928683144,Bistro
60.17335013217763,24.953754689490804,Ciao! Caffé & Wine Bar,60.169127109985226,24.951324493518484,Café
60.17335013217763,24.953754689490804,Stockmann Terrace,60.16815802458961,24.942856842495125,Café
60.17335013217763,24.953754689490804,Johan & Nyström,60.169025,24.960081,Café
60.17335013217763,24.953754689490804,KesäKino Engel,60.168978588067844,24.951757877512712,Indie Movie Theater
60.17335013217763,24.953754689490804,Torin Kahvipaikka,60.167541422950706,24.95316205189579,Café
60.17335013217763,24.953754689490804,Strindberg kirjastobaari,60.16757462937473,24.946120433103328,Wine Bar
60.17335013217763,24.953754689490804,Anton & Anton,60.172347564425905,24.95645815197471,Organic Grocery
60.17335013217763,24.953754689490804,Leipätori,60.179277,24.951445,Bakery
60.17335013217763,24.953754689490804,Lavaklubi,60.1719664748525,24.943602901654483,Performing Arts Venue
60.17335013217763,24.953754689490804,Fazer Café,60.16978358327021,24.941829442977905,Café
60.17335013217763,24.953754689490804,Fratello Torrefazione,60.169775,24.947885999999997,Coffee Shop
60.17335013217763,24.953754689490804,Chaya Teekauppa,60.16989796219934,24.947813315734333,Tea Room
60.17335013217763,24.953754689490804,Konditoria pH7,60.16974931671886,24.944280780274447,Dessert Shop
60.17335013217763,24.953754689490804,Signora Delizia,60.167638000000004,24.962284,Gourmet Shop
60.17335013217763,24.953754689490804,Kiinalainen Ravintola Family,60.17424547125103,24.9501207947767,Chinese Restaurant
60.17335013217763,24.953754689490804,Ihana Kahvila,60.16899872606954,24.94914750280705,Café
60.17335013217763,24.953754689490804,Plaza H.U.B.,60.172524004139035,24.94541366581122,Hotel Bar
60.17335013217763,24.953754689490804,Champagne bar,60.168570771204,24.942689004829454,Wine Bar
60.17335013217763,24.953754689490804,Strindbergin terassi,60.16759375910782,24.94631111645243,Beer Garden
60.17335013217763,24.953754689490804,Restaurant Ask,60.172366037134545,24.955863887278372,Scandinavian Restaurant
60.17335013217763,24.953754689490804,Gaudeamus Kirja & Kahvi,60.171193365950096,24.947599249397463,College Bookstore
60.17335013217763,24.953754689490804,Bar 7 Blings,60.17209559618055,24.94565090488833,Hotel Bar
60.17335013217763,24.953754689490804,Gateau,60.174136741630996,24.953711789383103,Bakery
60.17335013217763,24.953754689490804,Mini Donuts,60.17094502358278,24.94148407473731,Donut Shop
60.17335013217763,24.953754689490804,Allas Café,60.166970654543285,24.95864349531896,Coffee Shop
60.17335013217763,24.953754689490804,Lasten kaupunki,60.16901800000001,24.954156,History Museum
60.17335013217763,24.953754689490804,Bryggeri Helsinki,60.168226847200664,24.9517728660272,Brewery
60.17335013217763,24.953754689490804,Kuja Bar and Bistro,60.17883861823049,24.954624620000835,Bistro
60.17335013217763,24.953754689490804,Vltava Terassi,60.17121765604578,24.939755811384455,Beer Garden
60.17335013217763,24.953754689490804,Gastrobar Emo,60.168268999999995,24.947256,Modern European Restaurant
60.17335013217763,24.953754689490804,Radisson Blu Plaza Business Lounge,60.1723458065461,24.945432465587977,Lounge
60.17335013217763,24.953754689490804,Kappelin Kellari,60.16756207928755,24.950673084403576,Bar
60.17335013217763,24.953754689490804,Sen Chay,60.17759471456635,24.950796621071586,Vietnamese Restaurant
60.17335013217763,24.953754689490804,Woolshed Bar & Kitchen,60.17361053657795,24.938824343818045,Burger Joint
60.17335013217763,24.953754689490804,Allas Sea Pool,60.167112178045066,24.957966669324836,Pool
60.17335013217763,24.953754689490804,Nespresso Boutique,60.16836059545529,24.943036537949705,Coffee Shop
60.17335013217763,24.953754689490804,Story,60.16614897966581,24.95278894901276,Scandinavian Restaurant
60.17335013217763,24.953754689490804,Soppakeittiö,60.16608359581685,24.95277017354965,Soup Place
60.17335013217763,24.953754689490804,Café Tibet,60.179763254866494,24.94849520084702,Tibetan Restaurant
60.17335013217763,24.953754689490804,Trillby & Chadwick,60.1683976200759,24.95365146506526,Speakeasy
60.17335013217763,24.953754689490804,WHS Teatteri Union,60.17593524700141,24.951065070349614,Indie Theater
60.17335013217763,24.953754689490804,Finlandia Caviar,60.16712979757778,24.952378150949148,Seafood Restaurant
60.17335013217763,24.953754689490804,Cafe LOV,60.17128440157881,24.95662282949953,Café
60.17335013217763,24.953754689490804,No. 5 Coffee,60.17094753934902,24.95724686961146,Vietnamese Restaurant
60.17335013217763,24.953754689490804,Roasberg,60.17041999999999,24.945522,Café
60.17335013217763,24.953754689490804,Friends & Brgrs,60.16961,24.945158,Burger Joint
60.17335013217763,24.953754689490804,Taverna Vaelsa,60.16862,24.9542,Italian Restaurant
60.17335013217763,24.953754689490804,Helsingin Kahvikomppania,60.17223059484227,24.95061932509594,Food Truck
60.17335013217763,24.953754689490804,Espresso House,60.168297526144045,24.94276327700703,Coffee Shop
60.17335013217763,24.953754689490804,Papu Cafe,60.17304038432835,24.956453130040302,Café
60.17335013217763,24.953754689490804,FreshStop,60.172603233800785,24.940047172941924,Coffee Shop
60.17335013217763,24.953754689490804,Bro,60.17703640426657,24.9515487599248,Restaurant
60.17335013217763,24.953754689490804,El Fant,60.16868,24.953713,Café
60.17335013217763,24.953754689490804,Fafa's,60.16952256414196,24.945313915521215,Falafel Restaurant
60.17335013217763,24.953754689490804,Mad Possum,60.17234912857293,24.9539365638905,Coffee Shop
60.17335013217763,24.953754689490804,Holiday Bar,60.16871619588107,24.958641301292143,Bar
60.17335013217763,24.953754689490804,Le Petit Chaperon Rouge,60.169113321956885,24.95995571745518,Wine Bar
60.17335013217763,24.953754689490804,Runar,60.16632954758476,24.949430865771266,Lounge
60.17335013217763,24.953754689490804,Artisan Café,60.170923893840246,24.947550264759517,Coffee Shop
60.17335013217763,24.953754689490804,Pien Shop & Bar,60.16967317676565,24.94452640414238,Beer Store
60.17335013217763,24.953754689490804,Shelter,60.1693182742732,24.95901237674308,Modern European Restaurant
60.17335013217763,24.953754689490804,Tre,60.169335808674404,24.945271919049066,Furniture / Home Store
60.17335013217763,24.953754689490804,Rusty Bar,60.16921846130058,24.959046759520373,Cocktail Bar
60.17335013217763,24.953754689490804,Allas Roof Terrace,60.16696399459899,24.958092127797038,Lounge
60.17335013217763,24.953754689490804,Paulig Kulma,60.16898340869731,24.947694227572562,Coffee Shop
60.17335013217763,24.953754689490804,Eat Poké HKI,60.169653000000004,24.944796,Hawaiian Restaurant
60.17335013217763,24.953754689490804,Sori Taproom,60.171962600357006,24.94743537626617,Brewery
60.17335013217763,24.953754689490804,Bierhaus München,60.1731115562258,24.939363260338265,Beer Bar
60.17335013217763,24.953754689490804,Pompier ESPA,60.167407139649455,24.949178301090768,French Restaurant
60.17335013217763,24.953754689490804,Via Tribunali,60.16852756833915,24.95204973592984,Pizza Place
60.17335013217763,24.953754689490804,Robert's Coffee Jugend,60.16793847395258,24.95077505486281,Coffee Shop
60.17335013217763,24.953754689490804,Chapter,60.168795290064956,24.95272226500741,Scandinavian Restaurant
60.17335013217763,24.953754689490804,Wild,60.169307999999994,24.945062,Scandinavian Restaurant
60.17335013217763,24.953754689490804,Deliberi K7,60.169498832433455,24.943478577638878,Food Court
60.17335013217763,24.953754689490804,La Torrefazione,60.1785305150022,24.94997423563795,Café
60.17335013217763,24.953754689490804,Nolla,60.174423,24.959004999999998,Bistro
60.17335013217763,24.953754689490804,Coconut Street,60.173976,24.956452,Vietnamese Restaurant
60.17335013217763,24.953754689490804,Roots Kitchen,60.179283,24.951586,Vegetarian / Vegan Restaurant
60.17335013217763,24.953754689490804,Social Burgerjoint,60.170232892556974,24.941502905324487,Burger Joint
60.16266337819109,24.91469718043284,Ekberg,60.164639543439776,24.937873596734427,Café
60.16266337819109,24.91469718043284,Café Mutteri,60.16137248694168,24.89253689214515,Café
60.16266337819109,24.91469718043284,Angleterre,60.16625428697946,24.934633340025428,Pub
60.16266337819109,24.91469718043284,Punavuoren Ahven,60.161082217868774,24.93753553931723,Beer Bar
60.16266337819109,24.91469718043284,Aussie Bar,60.16989268169277,24.93280170808808,Bar
60.16266337819109,24.91469718043284,Corona Bar & Billiards,60.166946067531576,24.93429455021423,Pool Hall
60.16266337819109,24.91469718043284,Moko Market,60.158586401019,24.934517867490328,Salad Place
60.16266337819109,24.91469718043284,Tavastiaklubi,60.16841236446477,24.932991250365053,Rock Club
60.16266337819109,24.91469718043284,Teatterimuseo,60.16202045392329,24.905927462668053,Museum
60.16266337819109,24.91469718043284,Konstan Möljä,60.164032097509896,24.926948908427967,Scandinavian Restaurant
60.16266337819109,24.91469718043284,Orion,60.166392787242906,24.932824367227546,Indie Movie Theater
60.16266337819109,24.91469718043284,Aleksanterin teatteri,60.163520430437096,24.933584127040092,Theater
60.16266337819109,24.91469718043284,Verkkokauppa.com,60.15602344620272,24.92115720272738,Electronics Store
60.16266337819109,24.91469718043284,Panimoravintola Bruuveri,60.16860804003626,24.93161145357624,Brewery
60.16266337819109,24.91469718043284,Amsterdam,60.162588706486254,24.91434216499329,Beer Bar
60.16266337819109,24.91469718043284,Gran Delicato,60.16530152999303,24.932182913812337,Sandwich Place
60.16266337819109,24.91469718043284,Kafe Moskova / Kaфe Mockba,60.16685680529082,24.93411523974083,Bar
60.16266337819109,24.91469718043284,New Bamboo Center,60.16793995031053,24.93541261961045,Chinese Restaurant
60.16266337819109,24.91469718043284,Kisko HQ,60.16379197532589,24.924218748678,Office
60.16266337819109,24.91469718043284,Ravintola Kannas,60.163602496884224,24.92458051668841,Restaurant
60.16266337819109,24.91469718043284,Boothill,60.1646316000029,24.933425025176664,Bar
60.16266337819109,24.91469718043284,Ilves,60.168500178690635,24.932454866181875,Scandinavian Restaurant
60.16266337819109,24.91469718043284,Café Aula,60.16729148034536,24.931058566034277,Café
60.16266337819109,24.91469718043284,Halikarnas,60.1651298659455,24.926089638005845,Turkish Restaurant
60.16266337819109,24.91469718043284,One Pint Pub,60.162014265266144,24.92006656021696,Beer Bar
60.16266337819109,24.91469718043284,Ateljé Finne,60.171198317420114,24.928515398592285,Scandinavian Restaurant
60.16266337819109,24.91469718043284,Baribal,60.1584172142425,24.934776463202173,Pool Hall
60.16266337819109,24.91469718043284,Kakkugalleria,60.1630632219242,24.933529344492825,Pastry Shop
60.16266337819109,24.91469718043284,Kakkugalleria,60.165162426661595,24.935863877334505,Pastry Shop
60.16266337819109,24.91469718043284,The Ounce,60.167181864669764,24.93299326525456,Tea Room
60.16266337819109,24.91469718043284,Kaffa Roastery,60.1584848358504,24.934468766844674,Coffee Shop
60.16266337819109,24.91469718043284,Picnic,60.16361709859154,24.91515954974551,Sandwich Place
60.16266337819109,24.91469718043284,Ciao! Caffé,60.163377870106686,24.911138271659013,Café
60.16266337819109,24.91469718043284,Sinebrychoffin puisto,60.16162517793622,24.93367552757263,Park
60.16266337819109,24.91469718043284,Ravintola Merimakasiini,60.16104957318238,24.926813535280253,Seafood Restaurant
60.16266337819109,24.91469718043284,Hemingway's Bar & Cafe,60.16189170848399,24.92928952698441,Pub
60.16266337819109,24.91469718043284,Itämeren Helmi,60.16351745428839,24.917291711807326,Bar
60.16266337819109,24.91469718043284,Helkan Baari,60.16972246582782,24.926641081613287,Bar
60.16266337819109,24.91469718043284,Megazone,60.165714776426285,24.903130812316142,Laser Tag
60.16266337819109,24.91469718043284,Rotterdam,60.16915169075531,24.932435188765798,Beer Bar
60.16266337819109,24.91469718043284,Kiipeilyareena,60.16601341355008,24.903588418145123,Climbing Gym
60.16266337819109,24.91469718043284,Biitsi.fi,60.166117896965225,24.903921226332283,Volleyball Court
60.16266337819109,24.91469718043284,ELIXIA Salmisaari,60.165831999999995,24.903858,Gym / Fitness Center
60.16266337819109,24.91469718043284,Hietalahden kauppahalli,60.1628377857665,24.929606896213976,Food Court
60.16266337819109,24.91469718043284,HTC Nina,60.16110791779634,24.903615128729435,Building
60.16266337819109,24.91469718043284,Kalevan Krouvi,60.16416788710701,24.92845670797785,Pub
60.16266337819109,24.91469718043284,Koto,60.16469814882343,24.93367474707869,Japanese Restaurant
60.16266337819109,24.91469718043284,Domo,60.16635964195443,24.93510184077568,Sushi Restaurant
60.16266337819109,24.91469718043284,Kioski+Cafe Kulma 48,60.16400600000001,24.926564000000003,Café
60.16266337819109,24.91469718043284,Ruoholahden kanava,60.161728000000004,24.916983,Waterfront
60.16266337819109,24.91469718043284,Lapinlahden puisto,60.16715507391703,24.912571907043453,Park
60.16266337819109,24.91469718043284,Torikahvila,60.16283201369366,24.930059100545922,Café
60.16266337819109,24.91469718043284,Väinämöisen kenttä,60.17200258173885,24.917400880164234,Soccer Field
60.16266337819109,24.91469718043284,Sushibar + Wine,60.167414932261146,24.93247745077795,Sushi Restaurant
60.16266337819109,24.91469718043284,Ravintola Muru,60.16526764637868,24.93595705214043,French Restaurant
60.16266337819109,24.91469718043284,Mayor's,60.16386092581517,24.909562186431163,Gym
60.16266337819109,24.91469718043284,Metka Cafe,60.16297784560874,24.932405376760133,College Cafeteria
60.16266337819109,24.91469718043284,Deli Zahrami,60.16365135714285,24.92742,Café
60.16266337819109,24.91469718043284,Kampin Kukka,60.16744586375617,24.923601562189322,Flower Shop
60.16266337819109,24.91469718043284,Mei Lin,60.163915,24.931062,Szechuan Restaurant
60.16266337819109,24.91469718043284,Grill It Summer Terrace,60.16812425780297,24.92930983612515,Bar
60.16266337819109,24.91469718043284,Pueblo,60.1652056289924,24.929423995929678,Mexican Restaurant
